Data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose;
14/01/2015;11,65;1,00043739;532.578.575.867,52;1180;11,65;11,64;11,65;0,02;477,785;
13/01/2015;11,65;1,00043739;549.456.608.245,82;1190;11,65;11,64;11,65;0,022;521,696;
12/01/2015;11,65;1,00043739;553.920.813.153,21;1185;11,65;11,64;11,65;0,02;489,543;
09/01/2015;11,65;1,00043739;538.738.876.067,34;1156;11,65;11,64;11,65;0,024;572,433;
08/01/2015;11,65;1,00043739;562.543.989.917,33;1169;11,65;11,64;11,65;0,021;441,13;
07/01/2015;11,65;1,00043739;562.636.827.192,86;1185;11,65;11,64;11,65;0,02;642,446;
06/01/2015;11,65;1,00043739;535.489.610.699,18;1155;11,65;11,64;11,65;0,028;342,75;
05/01/2015;11,65;1,00043739;526.001.814.682,25;1123;11,65;11,64;11,65;0,029;401,798;
02/01/2015;11,65;1,00043739;533.820.188.613,19;1137;11,65;11,64;11,65;0,033;563,932;
31/12/2014;11,65;1,00043739;273.066.477.921,78;211;11,65;11,65;11,65;0,021;1.128,025;
30/12/2014;11,65;1,00043739;273.691.590.114,7;304;11,65;11,65;11,65;0,036;419,709;
29/12/2014;11,65;1,00043739;377.677.088.027,28;1166;11,65;11,64;11,65;0,026;490,605;
26/12/2014;11,65;1,00043739;367.753.853.613,55;1056;11,65;11,64;11,65;0,03;360,295;
24/12/2014;11,65;1,00043739;336.629.269.184,04;604;11,65;11,65;11,65;0,036;436,162;
23/12/2014;11,65;1,00043739;307.558.291.388,64;643;11,65;11,65;11,65;0,039;312,668;
22/12/2014;11,65;1,00043739;376.161.552.155,27;1164;11,65;11,64;11,65;0,043;32.608,453;
19/12/2014;11,65;1,00043739;419.683.380.315,35;1168;11,65;11,64;11,65;0,026;592,961;
18/12/2014;11,65;1,00043739;448.062.150.021,4;1149;11,65;11,64;11,65;0,021;470,939;
17/12/2014;11,65;1,00043739;484.140.756.171,68;1136;11,65;11,64;11,65;0,027;6.476,555;
16/12/2014;11,65;1,00043739;468.396.562.198,81;1158;11,65;11,64;11,65;0,036;324,008;
15/12/2014;11,65;1,00043739;472.126.153.635,54;1200;11,65;11,64;11,65;0,02;458,191;
12/12/2014;11,65;1,00043739;478.280.905.390,54;1181;11,65;11,64;11,65;0,021;500,271;
11/12/2014;11,65;1,00043739;492.809.171.031,65;1152;11,65;11,64;11,65;0,027;506,341;
10/12/2014;11,65;1,00043739;493.106.115.103,63;1154;11,65;11,64;11,65;0,024;503,636;
09/12/2014;11,65;1,00043739;455.214.997.955,1;1150;11,65;11,64;11,65;0,03;519,439;
08/12/2014;11,65;1,00043739;479.675.838.531,58;1140;11,65;11,64;11,65;0,025;572,584;
05/12/2014;11,65;1,00043739;482.932.740.904,42;1196;11,65;11,64;11,65;0,023;598,913;
04/12/2014;11,65;1,00043739;468.398.978.671,17;1182;11,65;11,64;11,65;0,024;552,55;
03/12/2014;11,15;1,00041957;425.104.810.697,49;1182;11,15;11,14;11,15;0,03;462,084;
02/12/2014;11,15;1,00041957;440.815.202.548,49;1183;11,15;11,14;11,15;0,031;382,469;
01/12/2014;11,15;1,00041957;462.570.399.330,67;1182;11,15;11,14;11,15;0,024;317,25;
28/11/2014;11,15;1,00041957;443.762.161.357,04;1128;11,15;11,14;11,15;0,022;371,354;
27/11/2014;11,15;1,00041957;445.502.883.350,01;1168;11,15;11,14;11,15;0,02;333,277;
26/11/2014;11,15;1,00041957;448.985.021.192,07;1178;11,15;11,14;11,15;0,021;318,386;
25/11/2014;11,15;1,00041957;415.829.730.501,58;1227;11,15;11,14;11,15;0,025;481,287;
24/11/2014;11,15;1,00041957;442.155.443.758,08;1172;11,15;11,14;11,15;0,026;515,345;
21/11/2014;11,15;1,00041957;450.966.559.924,32;1215;11,15;11,14;11,15;0,021;450,086;
20/11/2014;11,15;1,00041957;440.084.487.938,65;839;11,15;11,15;11,15;0,016;881,817;
19/11/2014;11,15;1,00041957;477.279.931.937,44;851;11,15;11,15;11,15;0,014;843,609;
18/11/2014;11,15;1,00041957;471.142.106.802,76;1223;11,15;11,14;11,15;0,024;441,069;
17/11/2014;11,15;1,00041957;508.941.598.955,17;1216;11,15;11,14;11,15;0,022;368,476;
14/11/2014;11,15;1,00041957;395.526.968.268,18;1201;11,15;11,14;11,15;0,041;307,966;
13/11/2014;11,15;1,00041957;517.899.115.577,58;1209;11,15;11,14;11,15;0,029;363,06;
12/11/2014;11,15;1,00041957;522.438.097.132,08;1186;11,15;11,14;11,15;0,025;389,787;
11/11/2014;11,15;1,00041957;476.588.805.099,8;1184;11,15;11,14;11,15;0,023;528,394;
10/11/2014;11,15;1,00041957;489.944.100.760,4;1202;11,15;11,14;11,15;0,021;479,008;
07/11/2014;11,15;1,00041957;521.507.500.484,36;1213;11,15;11,14;11,15;0,02;464,483;
06/11/2014;11,15;1,00041957;496.192.730.496,94;1202;11,15;11,14;11,15;0,018;418,212;
05/11/2014;11,15;1,00041957;503.877.479.833,58;1178;11,15;11,14;11,15;0,024;500,517;
04/11/2014;11,15;1,00041957;486.366.406.814,36;1166;11,15;11,14;11,15;0,022;452,94;
03/11/2014;11,15;1,00041957;481.665.823.727,62;1191;11,15;11,14;11,15;0,023;460,427;
31/10/2014;11,15;1,00041957;444.470.178.579,86;1140;11,15;11,14;11,15;0,021;459,898;
30/10/2014;11,15;1,00041957;467.894.176.170,98;1164;11,15;11,14;11,15;0,019;391,331;
29/10/2014;10,9;1,00041063;536.973.695.775,94;1189;10,9;10,89;10,9;0,019;466,874;
28/10/2014;10,9;1,00041063;483.589.466.822,04;1197;10,9;10,89;10,9;0,024;324,374;
27/10/2014;10,9;1,00041063;494.260.588.630,4;1240;10,9;10,89;10,9;0,02;553,205;
24/10/2014;10,9;1,00041063;555.165.335.227,73;1217;10,9;10,89;10,9;0,019;516,12;
23/10/2014;10,9;1,00041063;564.425.058.951,3;1192;10,9;10,89;10,9;0,018;576,274;
22/10/2014;10,9;1,00041063;570.903.098.183,11;1190;10,9;10,89;10,9;0,02;517,403;
21/10/2014;10,9;1,00041063;566.090.297.569,65;1240;10,9;10,89;10,9;0,019;520,136;
20/10/2014;10,9;1,00041063;597.831.709.101,92;1200;10,9;10,89;10,9;0,018;476,892;
17/10/2014;10,9;1,00041063;600.557.132.540,44;1218;10,9;10,89;10,9;0,019;484,036;
16/10/2014;10,9;1,00041063;593.512.993.364,32;1194;10,9;10,89;10,9;0,021;418,118;
15/10/2014;10,9;1,00041063;600.781.224.839,53;1222;10,9;10,89;10,9;0,018;566,125;
14/10/2014;10,9;1,00041063;520.205.160.835,07;1188;10,9;10,89;10,9;0,02;503,565;
13/10/2014;10,9;1,00041063;546.244.434.562,16;1181;10,9;10,89;10,9;0,019;531,695;
10/10/2014;10,9;1,00041063;581.036.880.830,53;1240;10,9;10,89;10,9;0,022;573,883;
09/10/2014;10,9;1,00041063;591.762.594.515,6;1212;10,9;10,89;10,9;0,021;523,548;
08/10/2014;10,9;1,00041063;581.832.461.470,67;1185;10,9;10,89;10,9;0,028;674,656;
07/10/2014;10,9;1,00041063;570.970.340.580,22;1247;10,9;10,89;10,9;0,032;479,233;
06/10/2014;10,9;1,00041063;579.444.953.463,64;1225;10,9;10,89;10,9;0,023;490,159;
03/10/2014;10,9;1,00041063;586.874.362.813,07;1203;10,9;10,89;10,9;0,021;594,259;
02/10/2014;10,9;1,00041063;593.272.825.317,18;1200;10,9;10,89;10,9;0,022;524,579;
01/10/2014;10,9;1,00041063;587.488.001.749,04;1229;10,9;10,89;10,9;0,021;589,787;
30/09/2014;10,9;1,00041063;415.659.318.070,31;1225;10,9;10,89;10,9;0,028;323,025;
29/09/2014;10,9;1,00041063;414.350.403.206,23;1242;10,9;10,89;10,9;0,027;2.368,219;
26/09/2014;10,9;1,00041063;458.025.948.679,32;1203;10,9;10,89;10,9;0,024;571,899;
25/09/2014;10,9;1,00041063;493.918.843.562,67;1230;10,9;10,89;10,9;0,02;479,911;
24/09/2014;10,9;1,00041063;495.869.682.207,41;1174;10,9;10,89;10,9;0,02;434,892;
23/09/2014;10,9;1,00041063;491.531.147.604,27;1294;10,9;10,89;10,9;0,035;297,619;
22/09/2014;10,9;1,00041063;493.936.088.454,29;1190;10,9;10,89;10,9;0,025;521,339;
19/09/2014;10,9;1,00041063;525.171.448.334,75;1213;10,9;10,89;10,9;0,021;489,036;
18/09/2014;10,9;1,00041063;522.161.265.319,8;1209;10,9;10,89;10,9;0,023;566,622;
17/09/2014;10,9;1,00041063;516.110.875.204,31;1187;10,9;10,89;10,9;0,021;512,609;
16/09/2014;10,9;1,00041063;455.089.481.987,46;1281;10,9;10,89;10,9;0,034;336,598;
15/09/2014;10,9;1,00041063;491.485.576.847,19;1231;10,9;10,89;10,9;0,023;385,786;
12/09/2014;10,9;1,00041063;516.115.867.135,32;1216;10,9;10,89;10,9;0,025;408,987;
11/09/2014;10,9;1,00041063;535.639.221.415,77;1252;10,9;10,89;10,9;0,021;460,341;
10/09/2014;10,9;1,00041063;531.124.647.397,97;1185;10,9;10,89;10,9;0,022;566,772;
09/09/2014;10,9;1,00041063;507.540.522.725,08;1296;10,9;10,89;10,9;0,026;358,744;
08/09/2014;10,9;1,00041063;482.132.105.845,78;1248;10,9;10,89;10,9;0,027;493,649;
05/09/2014;10,9;1,00041063;407.580.911.875,23;1245;10,9;10,89;10,9;0,029;375,237;
04/09/2014;10,9;1,00041063;390.604.629.357,46;1219;10,9;10,89;10,9;0,023;378,368;
03/09/2014;10,9;1,00041063;529.455.101.175,68;1208;10,9;10,89;10,9;0,021;544,448;
02/09/2014;10,9;1,00041063;476.861.301.504,25;1182;10,9;10,89;10,9;0,024;430,134;
01/09/2014;10,9;1,00041063;467.128.711.881,57;1190;10,9;10,89;10,9;0,023;439,189;
29/08/2014;10,9;1,00041063;464.412.851.802,09;1222;10,9;10,89;10,9;0,025;470,883;
28/08/2014;10,9;1,00041063;483.652.672.741,9;1211;10,9;10,89;10,9;0,022;441,409;
27/08/2014;10,9;1,00041063;474.383.578.338,16;1198;10,9;10,89;10,9;0,022;496,866;
26/08/2014;10,9;1,00041063;455.494.654.077,93;1315;10,9;10,89;10,9;0,036;333,7;
25/08/2014;10,9;1,00041063;498.741.217.568,32;1252;10,9;10,89;10,9;0,022;577,718;
22/08/2014;10,9;1,00041063;482.972.523.010,94;1196;10,9;10,89;10,9;0,022;428,157;
21/08/2014;10,91;1,00041099;514.611.790.678,78;1217;10,9;10,89;10,9;0,02;501,59;
20/08/2014;10,91;1,00041099;538.205.452.773,64;1297;10,9;10,89;10,9;0,018;548,093;
19/08/2014;10,9;1,00041063;485.237.083.079,55;1235;10,9;10,89;10,9;0,022;596,028;
18/08/2014;10,9;1,00041063;492.740.358.877,68;1239;10,9;10,89;10,9;0,025;218,782;
15/08/2014;10,91;1,00041099;536.452.007.207,5;1239;10,9;10,89;10,9;0,024;518,492;
14/08/2014;10,9;1,00041063;461.443.968.532,01;1252;10,9;10,89;10,9;0,024;471,419;
13/08/2014;10,9;1,00041063;461.053.284.925,52;1213;10,9;10,89;10,9;0,022;536,553;
12/08/2014;10,9;1,00041063;461.849.005.419,93;1263;10,9;10,89;10,9;0,023;476,654;
11/08/2014;10,9;1,00041063;458.662.008.367,39;1218;10,9;10,89;10,9;0,023;480,28;
08/08/2014;10,9;1,00041063;467.795.321.898,9;1239;10,9;10,89;10,9;0,028;426,776;
07/08/2014;10,9;1,00041063;461.141.075.570,86;1227;10,9;10,89;10,9;0,034;401,837;
06/08/2014;10,9;1,00041063;449.500.087.265,4;1328;10,9;10,89;10,9;0,026;297,645;
05/08/2014;10,9;1,00041063;384.067.893.854,91;1314;10,9;10,89;10,9;0,036;308,136;
04/08/2014;10,9;1,00041063;437.166.355.867,06;1368;10,9;10,89;10,9;0,028;398,957;
01/08/2014;10,9;1,00041063;405.761.115.003,54;1301;10,9;10,89;10,9;0,029;320,894;
31/07/2014;10,9;1,00041063;406.707.687.880,19;1323;10,9;10,89;10,9;0,033;299,907;
30/07/2014;10,9;1,00041063;407.305.871.528,6;1286;10,9;10,89;10,9;0,026;364,785;
29/07/2014;10,9;1,00041063;377.916.008.321,13;1225;10,9;10,89;10,9;0,031;310,651;
28/07/2014;10,9;1,00041063;375.920.844.322,62;1163;10,9;10,89;10,9;0,026;366,416;
25/07/2014;10,9;1,00041063;391.926.955.900;1308;10,9;10,89;10,9;0,026;379,262;
24/07/2014;10,9;1,00041063;382.930.777.081;1277;10,9;10,89;10,9;0,024;305,366;
23/07/2014;10,9;1,00041063;397.640.676.919,38;1151;10,9;10,89;10,9;0,023;374,893;
22/07/2014;10,9;1,00041063;351.453.112.745,49;1250;10,9;10,89;10,9;0,03;350,166;
21/07/2014;10,9;1,00041063;369.865.028.218,06;1244;10,9;10,89;10,9;0,023;390,52;
18/07/2014;10,9;1,00041063;443.787.860.148,56;1173;10,9;10,89;10,9;0,022;403,348;
17/07/2014;10,9;1,00041063;415.619.481.476,61;1427;10,9;10,89;10,9;0,033;161,841;
16/07/2014;10,9;1,00041063;411.929.338.324,66;1299;10,9;10,89;10,9;0,025;449,202;
15/07/2014;10,9;1,00041063;444.125.367.921,82;1255;10,9;10,89;10,9;0,027;366,861;
14/07/2014;10,9;1,00041063;425.254.752.342,74;1193;10,9;10,89;10,9;0,029;430,078;
11/07/2014;10,9;1,00041063;429.572.828.263,11;1192;10,9;10,89;10,9;0,022;478,023;
10/07/2014;10,9;1,00041063;434.446.682.015,43;1198;10,9;10,89;10,9;0,022;429,112;
09/07/2014;10,9;1,00041063;403.672.255.487,08;1283;10,9;10,89;10,9;0,015;566,63;
08/07/2014;10,9;1,00041063;321.880.723.781,03;889;10,9;10,89;10,9;0,02;454,554;
07/07/2014;10,9;1,00041063;383.147.125.818,4;1123;10,9;10,89;10,9;0,029;456,262;
04/07/2014;10,9;1,00041063;374.553.365.137,47;1037;10,9;10,89;10,9;0,046;943,638;
03/07/2014;10,9;1,00041063;389.464.108.485,75;1041;10,9;10,89;10,9;0,033;1.207,608;
02/07/2014;10,9;1,00041063;379.161.632.014,15;1226;10,9;10,89;10,9;0,026;657,338;
01/07/2014;10,9;1,00041063;342.784.852.997,35;1287;10,9;10,89;10,9;0,052;688,304;
30/06/2014;10,9;1,00041063;242.881.039.393,47;1120;10,9;10,89;10,9;0,033;325,035;
27/06/2014;10,9;1,00041063;243.912.738.573,71;1276;10,9;10,89;10,9;0,035;299,529;
26/06/2014;10,9;1,00041063;248.684.171.704,82;1237;10,9;10,89;10,9;0,032;325,592;
25/06/2014;10,9;1,00041063;276.755.228.620,44;1273;10,9;10,89;10,9;0,03;373,263;
24/06/2014;10,9;1,00041063;244.142.129.805,47;1253;10,9;10,89;10,9;0,03;335,394;
23/06/2014;10,9;1,00041063;266.127.370.182,2;1185;10,9;10,89;10,9;0,025;334,002;
20/06/2014;10,9;1,00041063;321.652.872.004,43;1119;10,9;10,89;10,9;0,031;381,491;
18/06/2014;10,9;1,00041063;337.504.486.285,11;1272;10,9;10,89;10,9;0,029;431,205;
17/06/2014;10,9;1,00041063;312.951.286.137,87;1232;10,9;10,89;10,9;0,036;315,431;
16/06/2014;10,9;1,00041063;328.460.419.561,19;1279;10,9;10,89;10,9;0,029;426,077;
13/06/2014;10,9;1,00041063;330.271.046.443,76;1189;10,9;10,89;10,9;0,036;345,844;
12/06/2014;10,9;1,00041063;301.499.699.754,94;821;10,9;10,89;10,9;0,025;589,045;
11/06/2014;10,9;1,00041063;304.589.994.856,53;863;10,9;10,89;10,9;0,029;577,185;
10/06/2014;10,9;1,00041063;299.870.669.945,4;1350;10,9;10,89;10,9;0,026;523,199;
09/06/2014;10,9;1,00041063;327.159.289.670,73;1257;10,9;10,89;10,9;0,039;1.139,449;
06/06/2014;10,9;1,00041063;310.792.166.967,83;1235;10,9;10,89;10,9;0,101;15.372,154;
05/06/2014;10,9;1,00041063;327.238.385.446,11;1291;10,9;10,89;10,9;0,026;968,469;
04/06/2014;10,9;1,00041063;331.665.235.389,91;1241;10,9;10,89;10,9;0,025;758,928;
03/06/2014;10,9;1,00041063;352.279.440.523,58;1287;10,9;10,89;10,9;0,051;649,476;
02/06/2014;10,9;1,00041063;342.105.312.952,28;1286;10,9;10,89;10,9;0,041;226,314;
30/05/2014;10,9;1,00041063;301.912.953.542,3;1320;10,9;10,89;10,9;0,032;384,139;
29/05/2014;10,9;1,00041063;325.203.898.854,67;1318;10,9;10,89;10,9;0,029;415,747;
28/05/2014;10,9;1,00041063;206.482.441.734,03;1462;10,9;10,89;10,9;0,056;47,863;
27/05/2014;10,9;1,00041063;207.690.252.133,37;1466;10,9;10,89;10,9;0,033;248,09;
26/05/2014;10,9;1,00041063;201.917.460.813,8;1359;10,9;10,89;10,9;0,033;274,712;
23/05/2014;10,9;1,00041063;224.363.415.983,42;1306;10,9;10,89;10,9;0,065;130,632;
22/05/2014;10,9;1,00041063;238.402.474.775,1;1284;10,9;10,89;10,9;0,028;303,817;
21/05/2014;10,9;1,00041063;236.273.265.813,37;1415;10,9;10,89;10,9;0,029;264,207;
20/05/2014;10,9;1,00041063;270.694.633.510,59;1337;10,9;10,89;10,9;0,026;359,402;
19/05/2014;10,9;1,00041063;271.162.147.481,41;1309;10,9;10,89;10,9;0,027;336,778;
16/05/2014;10,9;1,00041063;283.965.395.335,42;1319;10,9;10,89;10,9;0,026;379,43;
15/05/2014;10,9;1,00041063;294.755.909.682,28;1312;10,9;10,89;10,9;0,024;412,179;
14/05/2014;10,9;1,00041063;270.933.938.420,39;1274;10,9;10,89;10,9;0,026;325,412;
13/05/2014;10,9;1,00041063;250.701.795.682,93;1343;10,9;10,89;10,9;0,038;223,179;
12/05/2014;10,9;1,00041063;275.211.464.631,44;1287;10,9;10,89;10,9;0,028;352,149;
09/05/2014;10,9;1,00041063;282.385.424.539,29;1260;10,9;10,89;10,9;0,027;326,285;
08/05/2014;10,9;1,00041063;303.779.370.838,58;1285;10,9;10,89;10,9;0,027;315,562;
07/05/2014;10,9;1,00041063;274.860.836.635,56;1280;10,9;10,89;10,9;0,027;326,534;
06/05/2014;10,9;1,00041063;274.715.732.545,24;1301;10,9;10,89;10,9;0,026;311,729;
05/05/2014;10,9;1,00041063;276.295.337.059,08;1293;10,9;10,89;10,9;0,029;338,196;
02/05/2014;10,9;1,00041063;266.004.322.181,56;1228;10,9;10,89;10,9;0,034;292,494;
30/04/2014;10,9;1,00041063;275.078.155.652,03;1412;10,89;10,89;10,9;0,066;99,415;
29/04/2014;10,9;1,00041063;246.427.962.312,11;1283;10,9;10,89;10,9;0,032;314,272;
28/04/2014;10,9;1,00041063;276.579.869.905,58;1307;10,9;10,89;10,9;0,029;380,32;
25/04/2014;10,9;1,00041063;295.552.421.396,61;1287;10,9;10,89;10,9;0,031;383,081;
24/04/2014;10,9;1,00041063;317.141.631.403,33;1264;10,9;10,89;10,9;0,027;428,609;
23/04/2014;10,9;1,00041063;304.388.460.291,24;1273;10,9;10,89;10,9;0,026;409,9;
22/04/2014;10,9;1,00041063;291.617.354.249,29;1348;10,9;10,89;10,9;0,026;371,861;
17/04/2014;10,9;1,00041063;351.574.314.593,82;1284;10,9;10,89;10,9;0,024;348,644;
16/04/2014;10,9;1,00041063;347.837.737.195,49;1346;10,9;10,89;10,9;0,023;374,341;
15/04/2014;10,9;1,00041063;330.970.119.597,1;1362;10,9;10,89;10,9;0,024;522,512;
14/04/2014;10,9;1,00041063;344.535.384.827,29;1330;10,9;10,89;10,9;0,032;400,813;
11/04/2014;10,9;1,00041063;373.790.587.456,81;1182;10,9;10,89;10,9;0,025;470,7;
10/04/2014;10,9;1,00041063;392.380.623.086,44;1189;10,9;10,89;10,9;0,025;436,749;
09/04/2014;10,9;1,00041063;389.050.854.491,5;1207;10,9;10,89;10,9;0,024;480,748;
08/04/2014;10,9;1,00041063;375.659.831.639,84;1254;10,9;10,89;10,9;0,075;326,519;
07/04/2014;10,9;1,00041063;375.859.544.314,24;1219;10,9;10,89;10,9;0,024;400,272;
04/04/2014;10,9;1,00041063;370.955.519.109,96;1245;10,9;10,89;10,9;0,023;459,157;
03/04/2014;10,9;1,00041063;340.537.569.516,12;1302;10,89;10,89;10,9;0,056;180,244;
02/04/2014;10,65;1,00040168;354.464.602.123,82;1331;10,65;10,64;10,65;0,029;377,455;
01/04/2014;10,65;1,00040168;344.943.513.878,84;1290;10,65;10,64;10,65;0,043;557,56;
31/03/2014;10,65;1,00040168;236.149.884.254,09;1284;10,65;10,64;10,65;0,029;243,675;
28/03/2014;10,65;1,00040168;260.204.514.042,43;1291;10,65;10,64;10,65;0,03;328,958;
27/03/2014;10,65;1,00040168;268.594.059.152,69;1234;10,65;10,64;10,65;0,026;336,89;
26/03/2014;10,65;1,00040168;257.122.201.944,44;1290;10,65;10,64;10,65;0,025;379,827;
25/03/2014;10,65;1,00040168;268.867.181.165,82;1352;10,65;10,64;10,65;0,028;328,56;
24/03/2014;10,65;1,00040168;275.418.064.748,41;1309;10,65;10,64;10,65;0,028;353,289;
21/03/2014;10,65;1,00040168;289.229.416.597,58;1289;10,65;10,64;10,65;0,026;416,482;
20/03/2014;10,65;1,00040168;344.280.254.333,11;1311;10,65;10,64;10,65;0,028;479,258;
19/03/2014;10,65;1,00040168;333.820.923.348,71;1298;10,65;10,64;10,65;0,025;425,271;
18/03/2014;10,65;1,00040168;290.909.010.931,07;1279;10,65;10,64;10,65;0,032;329,274;
17/03/2014;10,65;1,00040168;318.292.301.002,95;1322;10,65;10,64;10,65;0,028;232,955;
14/03/2014;10,65;1,00040168;321.644.216.991,22;1308;10,65;10,64;10,65;0,029;499,156;
13/03/2014;10,65;1,00040168;380.181.849.796,6;1329;10,65;10,64;10,65;0,023;382,803;
12/03/2014;10,65;1,00040168;372.730.709.694,33;1352;10,65;10,64;10,65;0,025;343,26;
11/03/2014;10,65;1,00040168;364.911.484.209,65;1492;10,64;10,64;10,65;0,081;223,143;
10/03/2014;10,65;1,00040168;382.204.892.823,93;1328;10,65;10,64;10,65;0,034;277,029;
07/03/2014;10,65;1,00040168;336.434.015.208,17;1459;10,65;10,64;10,65;0,031;361,131;
06/03/2014;10,65;1,00040168;251.839.174.836,66;1465;10,65;10,64;10,65;0,03;217,703;
05/03/2014;10,65;1,00040168;235.542.266.148,01;1462;10,65;10,64;10,65;0,031;235,469;
28/02/2014;10,65;1,00040168;220.216.407.378,42;1334;10,65;10,64;10,65;0,038;275,026;
27/02/2014;10,65;1,00040168;246.125.225.515,89;1392;10,65;10,64;10,65;0,034;810,747;
26/02/2014;10,4;1,00039270;205.869.746.786,92;1374;10,39;10,39;10,4;0,043;412,139;
25/02/2014;10,4;1,00039270;275.802.153.236,05;1263;10,4;10,39;10,4;0,026;285,649;
24/02/2014;10,4;1,00039270;297.326.629.120,51;1240;10,4;10,39;10,4;0,028;359,012;
21/02/2014;10,4;1,00039270;311.523.932.676,07;1240;10,4;10,39;10,4;0,025;313,946;
20/02/2014;10,4;1,00039270;326.947.103.320,46;1248;10,4;10,39;10,4;0,024;348,919;
19/02/2014;10,4;1,00039270;326.692.192.873,22;1269;10,4;10,39;10,4;0,026;314,601;
18/02/2014;10,4;1,00039270;298.575.856.244,1;1392;10,4;10,39;10,4;0,031;224,967;
17/02/2014;10,4;1,00039270;327.526.031.872,55;1332;10,4;10,39;10,4;0,024;294,045;
14/02/2014;10,4;1,00039270;309.639.271.110,56;1340;10,4;10,39;10,4;0,025;306,972;
13/02/2014;10,4;1,00039270;345.216.968.479,1;1316;10,4;10,39;10,4;0,023;543,64;
12/02/2014;10,4;1,00039270;339.468.587.605,45;1301;10,4;10,39;10,4;0,026;409,506;
11/02/2014;10,4;1,00039270;325.413.662.143,96;1296;10,4;10,39;10,4;0,026;378,117;
10/02/2014;10,4;1,00039270;321.622.130.690,92;1270;10,4;10,39;10,4;0,025;379,985;
07/02/2014;10,4;1,00039270;310.070.164.243,59;1264;10,4;10,39;10,4;0,027;421,279;
06/02/2014;10,4;1,00039270;291.308.690.827,74;1251;10,4;10,39;10,4;0,027;347,15;
05/02/2014;10,4;1,00039270;294.404.154.288,55;1298;10,4;10,39;10,4;0,028;367,299;
04/02/2014;10,4;1,00039270;256.103.457.395,78;1338;10,39;10,39;10,4;0,061;398,102;
03/02/2014;10,4;1,00039270;271.516.931.293,96;1257;10,4;10,39;10,4;0,028;347,534;
31/01/2014;10,4;1,00039270;319.072.783.595,06;1274;10,4;10,39;10,4;0,054;188,696;
30/01/2014;10,4;1,00039270;323.134.397.470,9;1247;10,4;10,39;10,4;0,026;343,049;
29/01/2014;10,4;1,00039270;324.624.313.667,28;1252;10,4;10,39;10,4;0,026;360,648;
28/01/2014;10,4;1,00039270;309.571.819.277,6;1297;10,4;10,39;10,4;0,033;216,302;
27/01/2014;10,4;1,00039270;297.390.044.598,71;1257;10,4;10,39;10,4;0,03;265,751;
24/01/2014;10,4;1,00039270;322.477.779.303,04;1239;10,4;10,39;10,4;0,027;310,551;
23/01/2014;10,4;1,00039270;328.648.663.533,77;1237;10,4;10,39;10,4;0,028;329,182;
22/01/2014;10,4;1,00039270;317.982.021.152,4;1220;10,4;10,39;10,4;0,027;353,615;
21/01/2014;10,4;1,00039270;317.070.761.366,39;1309;10,4;10,39;10,4;0,067;209,821;
20/01/2014;10,4;1,00039270;342.270.134.150,24;1224;10,4;10,39;10,4;0,027;497,538;
17/01/2014;10,4;1,00039270;350.412.065.194,66;1212;10,4;10,39;10,4;0,042;271,27;
16/01/2014;10,4;1,00039270;375.926.382.965,03;1244;10,4;10,39;10,4;0,05;598,31;
15/01/2014;9,9;1,00037468;479.068.447.778,81;1272;9,9;9,89;9,9;0,025;524,839;
14/01/2014;9,9;1,00037468;500.159.201.250,92;1262;9,9;9,89;9,9;0,023;450,129;
13/01/2014;9,9;1,00037468;497.679.970.730,56;1266;9,9;9,89;9,9;0,027;396,545;
10/01/2014;9,9;1,00037468;531.296.120.266,57;1290;9,9;9,89;9,9;0,026;348,031;
09/01/2014;9,9;1,00037468;497.765.365.003,46;1237;9,9;9,89;9,9;0,023;574,119;
08/01/2014;9,9;1,00037468;505.389.349.939,86;1238;9,9;9,89;9,9;0,026;1.076,43;
07/01/2014;9,9;1,00037468;463.812.313.133,23;1225;9,9;9,89;9,9;0,027;437,549;
06/01/2014;9,9;1,00037468;474.368.197.788,66;1234;9,9;9,89;9,9;0,056;174,442;
03/01/2014;9,9;1,00037468;488.418.131.926,91;1212;9,9;9,89;9,9;0,028;342,213;
02/01/2014;9,9;1,00037468;479.070.465.584,13;1201;9,9;9,89;9,9;0,051;199,844;
31/12/2013;9,9;1,00037468;146.919.197.401,36;353;9,9;9,9;9,9;0,013;1.045,407;
30/12/2013;9,9;1,00037468;169.404.006.525,11;426;9,9;9,9;9,9;0,045;264,207;
27/12/2013;9,9;1,00037468;271.665.834.656,83;1414;9,89;9,89;9,9;0,055;132,262;
26/12/2013;9,9;1,00037468;270.451.086.174,99;1366;9,9;9,89;9,9;0,038;115,245;
